"id","valid_id","sname","sauthor","tname","tauthor","resource_id","resname","datecollected","latitude","longitude","lifestage","basisofrecord","datelastcached","dateprecision","datelastmodified","depth","depthprecision","temperature","salinity","nitrate","oxygen","phosphate","silicate"
15597125,438467,"Enchelyopus cimbrius","","Enchelyopus cimbrius","(Linnaeus, 1766)",2417,"Fish specimens","",45.0833320617676,-67.0666656494141,"","S",2011-10-06 00:00:00,"","",,,,,,,,
15597685,454204,"Hippoglossoides platessoides","","Hippoglossoides platessoides","(Fabricius, 1780)",2417,"Fish specimens","1968-08-22",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15791341,520559,"Trachurus lathami","","Trachurus lathami","Nichols, 1920",2417,"Fish specimens","1982-09-23",37.2333335876465,-75.6833343505859,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15677237,406449,"Artediellus atlanticus","","Artediellus atlanticus","Jordan & Evermann, 1898",2417,"Fish specimens","1968-07-21",42.2333335876465,-65.9333343505859,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15785757,521415,"Triglops murrayi","","Triglops murrayi","Günther, 1888",2417,"Fish specimens","1964-06-24",45.0999984741211,-66.9833297729492,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15612272,520559,"Trachurus lathami","","Trachurus lathami","Nichols, 1920",2417,"Fish specimens","1982-09-23",37.2333335876465,-75.6833343505859,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15810790,463924,"Liparis inquilinus","","Liparis inquilinus","Able, 1973",2417,"Fish specimens","1933-02-22",39.25,-75.25,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15813797,465616,"Lumpenus lumpretaeformis","","Lumpenus lumpretaeformis","(Walbaum, 1792)",2417,"Fish specimens","1962-08-15",45.0999984741211,-66.9833297729492,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15816930,399767,"Alosa pseudoharengus","","Alosa pseudoharengus","(Wilson, 1811)",2417,"Fish specimens","1968-08-22",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15798223,469744,"Menidia menidia","","Menidia menidia","(Linnaeus, 1766)",2417,"Fish specimens","1982-08-21",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15606890,445695,"Gasterosteus aculeatus","","Gasterosteus aculeatus","Linnaeus, 1758",2417,"Fish specimens","1925-07-04",45.0666656494141,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15675256,464928,"Lophius americanus","","Lophius americanus","Valenciennes, 1837",2417,"Fish specimens","1928-09-21",44.9333343505859,-66.9333343505859,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15801729,406866,"Aspidophoroides monopterygius","","Aspidophoroides monopterygius","(Bloch, 1786)",2417,"Fish specimens","1979-04-25",44.966667175293,-67.0166702270508,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15803016,516997,"Tautogolabrus adspersus","","Tautogolabrus adspersus","(Walbaum, 1792)",2417,"Fish specimens","1989-10-25",44.7333335876465,-65.533332824707,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15607470,696054,"Brevoortia tyrannus","","Brevoortia tyrannus","(Latrobe, 1802)",2417,"Fish specimens","1982-09-23",37.2999992370605,-75.6666641235352,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15781982,521415,"Triglops murrayi","","Triglops murrayi","Günther, 1888",2417,"Fish specimens","1964-08-13",42.158332824707,-66.8499984741211,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15656487,491493,"Pholis gunellus","","Pholis gunnellus","(Linnaeus, 1758)",2417,"Fish specimens","1952-07-23",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15781105,474433,"Myoxocephalus aeneus","","Myoxocephalus aenaeus","(Mitchill, 1814)",2417,"Fish specimens","1925-07-04",45.0666656494141,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15695409,481804,"Ophidion marginatum","","Ophidion marginatum","DeKay, 1842",2417,"Fish specimens","1982-09-23",37.2999992370605,-75.6666641235352,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15675502,469744,"Menidia menidia","","Menidia menidia","(Linnaeus, 1766)",2417,"Fish specimens","1979-08-30",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15605087,695575,"Anguilla rostrata","","Anguilla rostrata","(Lesueur, 1817)",2417,"Fish specimens","1958-06-03",45.0844459533691,-67.0627746582031,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15605585,664132,"Rachycentron canadum","","Rachycentron canadum","(Linnaeus, 1766)",2417,"Fish specimens","1982-09-23",37.2333335876465,-75.6833343505859,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15597229,399767,"Alosa pseudoharengus","","Alosa pseudoharengus","(Wilson, 1811)",2417,"Fish specimens","1982-08-21",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15668698,424201,"Clupea harengus","","Clupea harengus","Linnaeus, 1758",2417,"Fish specimens","1919-12-03",45,-66,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15693978,516997,"Tautogolabrus adspersus","","Tautogolabrus adspersus","(Walbaum, 1792)",2417,"Fish specimens","1925-07-04",45.0666656494141,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15660009,524073,"Urophycis tenuis","","Urophycis tenuis","(Mitchill, 1814)",2417,"Fish specimens","",45,-67,"","S",2011-10-06 00:00:00,"","",,,,,,,,
15609294,491493,"Pholis gunnellus","","Pholis gunnellus","(Linnaeus, 1758)",2417,"Fish specimens","1922-07-22",45.25,-64.3333358764648,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15801365,444713,"Fundulus diaphanus","","Fundulus diaphanus","(Lesueur, 1817)",2417,"Fish specimens","",45.1500015258789,-67,"","S",2011-10-06 00:00:00,"","",,,,,,,,
15686114,508678,"Sebastes marinus","","Sebastes marinus","(non Linnaeus, 1758)",2417,"Fish specimens","1968-08-22",45.0999984741211,-66.9833297729492,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15779915,523626,"Ulvaria subbifurcata","","Ulvaria subbifurcata","(Storer, 1839)",2417,"Fish specimens","1962-08-15",45.0999984741211,-66.9833297729492,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15673799,523626,"Ulvaria subbifurcata","","Ulvaria subbifurcata","(Storer, 1839)",2417,"Fish specimens","1951-10-02",45.0999984741211,-67.033332824707,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15803665,1018416,"Fundulus heteroclitus","","Fundulus heteroclitus","(Linnaeus, 1766)",2417,"Fish specimens","1958-06-03",45.0844459533691,-67.0627746582031,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15656529,524073,"Urophycis tenuis","","Urophycis tenuis","(Mitchill, 1814)",2417,"Fish specimens","1968-08-22",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15603504,507947,"Scomber scombrus","","Scomber scombrus","Linnaeus, 1758",2417,"Fish specimens","1962-08-07",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15602074,465616,"Lumpenus lumpretaeformis","","Lumpenus lumpretaeformis","(Walbaum, 1792)",2417,"Fish specimens","1948-07-16",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15663244,445695,"Gasterosteus aculeatus","","Gasterosteus aculeatus","Linnaeus, 1758",2417,"Fish specimens","1982-08-21",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15786455,524073,"Urophycis tenuis","","Urophycis tenuis","(Mitchill, 1814)",2417,"Fish specimens","1925-07-04",45.0666656494141,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15756227,611581,"Cetorhinus maximus","","Cetorhinus maximus","(Gunnerus, 1765)",2417,"Fish specimens","1971-08-13",45,-66.966667175293,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15687539,424201,"Clupea harengus harengus","","Clupea harengus harengus","Linnaeus, 1758",2417,"Fish specimens","1989-10-25",44.7333335876465,-65.533332824707,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15796825,696054,"Brevoortia tyrannus","","Brevoortia tyrannus","(Latrobe, 1802)",2417,"Fish specimens","1989-10-25",44.7333335876465,-65.533332824707,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15606774,664477,"Remora remora","","Remora remora","(Linnaeus, 1758)",2417,"Fish specimens","1962-09-26",42,-67.9499969482422,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15797683,696054,"Brevoortia tyrannus","","Brevoortia tyrannus","(Latrobe, 1802)",2417,"Fish specimens","1982-09-23",37.2333335876465,-75.6833343505859,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15679085,474447,"Myoxocephalus scorpius","","Myoxocephalus scorpius","(Linnaeus, 1758)",2417,"Fish specimens","1982-08-16",45,-67,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15694841,445695,"Gasterosteus aculeatus","","Gasterosteus aculeatus","Linnaeus, 1758",2417,"Fish specimens","1958-06-03",45.0844459533691,-67.0627746582031,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15670296,508615,"Sebastes sp","","Sebastes","Cuvier, 1829",2417,"Fish specimens","1919-12-03",45,-66,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15606320,666051,"Salmo salar","","Salmo salar","Linnaeus, 1758",2417,"Fish specimens","1960-08-27",45.25,-66.0666656494141,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15792913,695575,"Anguilla rostrata","","Anguilla rostrata","(Lesueur, 1817)",2417,"Fish specimens","1925-07-04",45.059455871582,-67.0536804199219,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15810894,616642,"Coryphaena hippurus","","Coryphaena hippurus","Linnaeus, 1758",2417,"Fish specimens","1965-09-02",39.9000015258789,-69.6999969482422,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15802925,429027,"Cryptacanthodes maculatus","","Cryptacanthodes maculatus","Storer, 1839",2417,"Fish specimens","",45.0999984741211,-66.9833297729492,"","S",2011-10-06 00:00:00,"","",,,,,,,,
15802043,474112,"Mustelus canis","","Mustelus canis","(Mitchill, 1815)",2417,"Fish specimens","1982-09-23",37.2999992370605,-75.6666641235352,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15784741,445699,"Gasterosteus wheatlandi","","Gasterosteus wheatlandi","Putnam, 1867",2417,"Fish specimens","1979-08-30",45.0833320617676,-67.0500030517578,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15779033,508085,"Scophthalmus aquosus","","Scophthalmus aquosus","(Mitchill, 1815)",2417,"Fish specimens","1989-10-25",44.7333335876465,-65.533332824707,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15695843,698575,"Maurolicus muelleri","","Maurolicus muelleri","(Gmelin, 1789)",2417,"Fish specimens","1982-09-29",38.3499984741211,-73.5666656494141,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
15609461,438467,"Enchelyopus cimbrius","","Enchelyopus cimbrius","(Linnaeus, 1766)",2417,"Fish specimens","1919-12-03",45,-66,"","S",2011-10-06 00:00:00,"12:00:00","",,,,,,,,
